plaque6,,plaque5,,plaque4,,plaque3,,plaquenoire,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
1647,68.57484436,1647,56.00573349,1647,63.085289,1647,65.84497833,1647,5.636341095,
1646,68.57952118,1646,55.98080063,1646,63.07301331,1646,65.83029938,1646,5.628408432,
1645,68.58275604,1645,55.96527481,1645,63.03774643,1645,65.81272125,1645,5.631757736,
1644,68.53916931,1644,55.95727539,1644,63.02914047,1644,65.80776978,1644,5.628482342,
1643,68.56375885,1643,55.93344116,1643,63.01295853,1643,65.79401398,1643,5.628503799,
1642,68.5555191,1642,55.91052246,1642,63.01392746,1642,65.79338074,1642,5.634252548,
1641,68.52497101,1641,55.89851761,1641,62.98869324,1641,65.76348877,1641,5.63301754,
1640,68.5186615,1640,55.88210297,1640,62.97506714,1640,65.75556946,1640,5.6328578,
1639,68.50551605,1639,55.85363388,1639,62.93856049,1639,65.7171936,1639,5.634271145,
1638,68.48458862,1638,55.82327271,1638,62.92053604,1638,65.73155975,1638,5.629277229,
1637,68.49253082,1637,55.81162643,1637,62.91090393,1637,65.71239471,1637,5.626239777,
1636,68.50758362,1636,55.81669235,1636,62.91201782,1636,65.71700287,1636,5.643229008,
1635,68.45394897,1635,55.77235794,1635,62.86560822,1635,65.66706085,1635,5.637741089,
1634,68.44988251,1634,55.7527771,1634,62.85558319,1634,65.67062378,1634,5.628796577,
1633,68.4633255,1633,55.75767136,1633,62.84080887,1633,65.65714264,1633,5.630038261,
1632,68.4378891,1632,55.72156143,1632,62.82015991,1632,65.64058685,1632,5.636892319,
1631,68.43808746,1631,55.71312332,1631,62.81118393,1631,65.62460327,1631,5.630037308,
1630,68.41108704,1630,55.67778397,1630,62.78012466,1630,65.62065125,1630,5.629157066,
1629,68.42115021,1629,55.66405487,1629,62.77993774,1629,65.59855652,1629,5.626162052,
1628,68.39974976,1628,55.65177155,1628,62.75653076,1628,65.59111786,1628,5.640053272,
1627,68.38442993,1627,55.6239624,1627,62.73499298,1627,65.5663681,1627,5.627668858,
1626,68.38962555,1626,55.61306,1626,62.72181702,1626,65.55975342,1626,5.627509117,
1625,68.3580246,1625,55.59062195,1625,62.70635605,1625,65.54111481,1625,5.637269974,
1624,68.36331177,1624,55.57344437,1624,62.69090652,1624,65.51951599,1624,5.62805891,
1623,68.34854126,1623,55.55586243,1623,62.66883087,1623,65.52458954,1623,5.633222103,
1622,68.3416214,1622,55.53701401,1622,62.65252686,1622,65.49803925,1622,5.64120245,
1621,68.33833313,1621,55.52753067,1621,62.63492203,1621,65.4885025,1621,5.641764641,
1620,68.31128693,1620,55.51681519,1620,62.61808395,1620,65.48390198,1620,5.638162613,
1619,68.31932831,1619,55.47517014,1619,62.59373856,1619,65.45430756,1619,5.629430771,
1618,68.31061554,1618,55.48313904,1618,62.60046387,1618,65.44944763,1618,5.642475128,
1617,68.29525757,1617,55.45368958,1617,62.56760406,1617,65.43511963,1617,5.634450912,
1616,68.27352905,1616,55.40888977,1616,62.54785538,1616,65.40897369,1616,5.634449005,
1615,68.27557373,1615,55.42073822,1615,62.54231262,1615,65.40190887,1615,5.646027088,
1614,68.25566101,1614,55.39698029,1614,62.50408173,1614,65.37915802,1614,5.635991573,
1613,68.2435379,1613,55.35547256,1613,62.48804474,1613,65.36950684,1613,5.62780571,
1612,68.25762939,1612,55.3690834,1612,62.48557663,1612,65.36725616,1612,5.639877319,
1611,68.2365799,1611,55.34207153,1611,62.46483231,1611,65.34292603,1611,5.635805607,
1610,68.22350311,1610,55.31633377,1610,62.44667816,1610,65.33866119,1610,5.636136055,
1609,68.21891785,1609,55.31016159,1609,62.4286232,1609,65.32169342,1609,5.636941433,
1608,68.20200348,1608,55.29397202,1608,62.41814423,1608,65.3065033,1608,5.641567707,
1607,68.18999481,1607,55.25358963,1607,62.38306046,1607,65.28637695,1607,5.643182755,
1606,68.18192291,1606,55.26273727,1606,62.37720871,1606,65.28217316,1606,5.637564659,
1605,68.17116547,1605,55.24048615,1605,62.34841919,1605,65.24833679,1605,5.635892391,
1604,68.17241669,1604,55.2256279,1604,62.34648132,1604,65.27188873,1604,5.644933224,
1603,68.15533447,1603,55.19515991,1603,62.31993484,1603,65.22937012,1603,5.642029762,
1602,68.14686584,1602,55.18867874,1602,62.30733871,1602,65.21932983,1602,5.638348579,
1601,68.13433075,1601,55.16769791,1601,62.28928375,1601,65.20884705,1601,5.637840271,
1600,68.12498474,1600,55.13686371,1600,62.27120209,1600,65.19850922,1600,5.638465881,
1599,68.12432098,1599,55.13647842,1599,62.25933456,1599,65.19306946,1599,5.647428036,
1598,68.10655975,1598,55.11484909,1598,62.23529434,1598,65.15979004,1598,5.638123989,
1597,68.09533691,1597,55.08784103,1597,62.22108459,1597,65.15222168,1597,5.642516613,
1596,68.09664917,1596,55.08975983,1596,62.20013046,1596,65.14738464,1596,5.644270897,
1595,68.08440399,1595,55.06946945,1595,62.19529343,1595,65.12757874,1595,5.648227215,
1594,68.07195282,1594,55.04782867,1594,62.17593384,1594,65.10689545,1594,5.64893055,
1593,68.05543518,1593,55.01963043,1593,62.14775848,1593,65.09605408,1593,5.633308411,
1592,68.06552124,1592,55.01133728,1592,62.13622284,1592,65.09777832,1592,5.643603325,
1591,68.03248596,1591,54.9828186,1591,62.11268997,1591,65.05667877,1591,5.648267269,
1590,68.02406311,1590,54.96635437,1590,62.09542084,1590,65.04738617,1590,5.633057594,
1589,68.03931427,1589,54.96884537,1589,62.09029388,1589,65.04988098,1589,5.643650532,
1588,68.00554657,1588,54.93333435,1588,62.07197189,1588,65.0196991,1588,5.651563644,
1587,67.99443054,1587,54.91611862,1587,62.02995682,1587,64.99490356,1587,5.638875961,
1586,67.99966431,1586,54.90900421,1586,62.01847839,1586,64.99433136,1586,5.636658669,
1585,67.99516296,1585,54.89002991,1585,62.02868652,1585,64.98639679,1585,5.647842407,
1584,67.97668457,1584,54.86798096,1584,61.99794006,1584,64.9770813,1584,5.645432472,
1583,67.96648407,1583,54.8506813,1583,61.97502518,1583,64.95592499,1583,5.651813507,
1582,67.98166656,1582,54.84580994,1582,61.97642517,1582,64.95079041,1582,5.645046234,
1581,67.94135284,1581,54.81581879,1581,61.94559479,1581,64.93199921,1581,5.646703243,
1580,67.9302063,1580,54.79341888,1580,61.913311,1580,64.90280914,1580,5.651171684,
1579,67.94007874,1579,54.77917862,1579,61.91101837,1579,64.89877319,1579,5.641129017,
1578,67.91407013,1578,54.77265167,1578,61.89342117,1578,64.89194489,1578,5.646051884,
1577,67.89447021,1577,54.75431824,1577,61.8705864,1577,64.87236786,1577,5.641297817,
1576,67.9017334,1576,54.72431946,1576,61.85056686,1576,64.85523987,1576,5.64180088,
1575,67.89904022,1575,54.72293091,1575,61.84913635,1575,64.84646606,1575,5.650691509,
1574,67.86022186,1574,54.68990707,1574,61.81693268,1574,64.81874084,1574,5.639001369,
1573,67.85721588,1573,54.66267014,1573,61.77942657,1573,64.80037689,1573,5.644204617,
1572,67.87880707,1572,54.66524887,1572,61.7908287,1572,64.81720734,1572,5.645757198,
1571,67.84298706,1571,54.64995956,1571,61.76860809,1571,64.78347015,1571,5.643255711,
1570,67.8404007,1570,54.62746048,1570,61.74654388,1570,64.76954651,1570,5.649929523,
1569,67.84290314,1569,54.60833359,1569,61.72597885,1569,64.76355743,1569,5.647323608,
1568,67.82587433,1568,54.59342575,1568,61.72069168,1568,64.74684143,1568,5.649087429,
1567,67.7929306,1567,54.56961441,1567,61.69625473,1567,64.71382141,1567,5.645813465,
1566,67.79859924,1566,54.54357147,1566,61.65950394,1566,64.71308136,1566,5.646141052,
1565,67.8026886,1565,54.54525757,1565,61.66001511,1565,64.70825195,1565,5.643554211,
1564,67.77220154,1564,54.52558899,1564,61.63980865,1564,64.67684937,1564,5.650434494,
1563,67.77418518,1563,54.49001694,1563,61.61713028,1563,64.66667175,1563,5.632354736,
1562,67.77375793,1562,54.48826599,1562,61.588974,1562,64.6550827,1562,5.647769451,
1561,67.75828552,1561,54.47372818,1561,61.59427643,1561,64.64056396,1561,5.651747704,
1560,67.74475861,1560,54.4466362,1560,61.56407166,1560,64.61436462,1560,5.635689735,
1559,67.74593353,1559,54.42554855,1559,61.53814316,1559,64.60699463,1559,5.648934841,
1558,67.73941803,1558,54.42072296,1558,61.53295517,1558,64.60573578,1558,5.644864082,
1557,67.71755981,1557,54.39974213,1557,61.51734161,1557,64.57597351,1557,5.650452614,
1556,67.68527222,1556,54.37515259,1556,61.48780441,1556,64.55796051,1556,5.647864819,
1555,67.68963623,1555,54.34576416,1555,61.46351242,1555,64.54179382,1555,5.648011208,
1554,67.69282532,1554,54.35121155,1554,61.44984436,1554,64.53250885,1554,5.650725365,
1553,67.67116547,1553,54.34221649,1553,61.44846725,1553,64.52505493,1553,5.648828983,
1552,67.66560364,1552,54.30261993,1552,61.42126465,1552,64.50167847,1552,5.652433395,
1551,67.65955353,1551,54.28300476,1551,61.39125824,1551,64.48728943,1551,5.656386375,
1550,67.65473938,1550,54.28231812,1550,61.39517593,1550,64.48143768,1550,5.65003252,
1549,67.62752533,1549,54.25785065,1549,61.37477112,1549,64.45579529,1549,5.646611691,
1548,67.62082672,1548,54.23855209,1548,61.3453331,1548,64.44417572,1548,5.651829243,
1547,67.62543488,1547,54.23498917,1547,61.32836914,1547,64.4275589,1547,5.652650833,
1546,67.59980011,1546,54.2049408,1546,61.31898117,1546,64.41638947,1546,5.652917862,
1545,67.60017395,1545,54.18929291,1545,61.28742218,1545,64.40522003,1545,5.653065681,
1544,67.59967804,1544,54.17385864,1544,61.28077698,1544,64.38596344,1544,5.651302814,
1543,67.56372833,1543,54.1485672,1543,61.25544739,1543,64.37508392,1543,5.652488232,
1542,67.57120514,1542,54.13348007,1542,61.23028564,1542,64.36069489,1542,5.654077053,
1541,67.57374573,1541,54.12580872,1541,61.21515656,1541,64.34048462,1541,5.653443813,
1540,67.52890778,1540,54.09274673,1540,61.19721603,1540,64.32807922,1540,5.653085709,
1539,67.54143524,1539,54.07761765,1539,61.19572067,1539,64.32072449,1539,5.654061794,
1538,67.53777313,1538,54.07047272,1538,61.15849686,1538,64.30150604,1538,5.647133827,
1537,67.50971222,1537,54.03796387,1537,61.14813232,1537,64.28132629,1537,5.652751923,
1536,67.49988556,1536,54.02575684,1536,61.11436462,1536,64.26087952,1536,5.651728153,
1535,67.51048279,1535,54.01872253,1535,61.10543442,1535,64.25778961,1535,5.659733295,
1534,67.4765625,1534,53.98571396,1534,61.08506393,1534,64.23561096,1534,5.654452801,
1533,67.47902679,1533,53.98223877,1533,61.07355499,1533,64.22830963,1533,5.658707619,
1532,67.47814178,1532,53.96565247,1532,61.05222702,1532,64.21572876,1532,5.652341843,
1531,67.45350647,1531,53.93119431,1531,61.03084564,1531,64.19232178,1531,5.647516727,
1530,67.43730164,1530,53.9222641,1530,61.02193451,1530,64.17149353,1530,5.655311584,
1529,67.43966675,1529,53.90371704,1529,60.99434662,1529,64.16788483,1529,5.651312828,
1528,67.43965149,1528,53.88001251,1528,60.96782684,1528,64.15514374,1528,5.65857172,
1527,67.4186554,1527,53.86637497,1527,60.95672226,1527,64.13022614,1527,5.657636166,
1526,67.39372253,1526,53.84836197,1526,60.94124222,1526,64.10588837,1526,5.65978384,
1525,67.38827515,1525,53.83127213,1525,60.91343689,1525,64.09709167,1525,5.655259132,
1524,67.41256714,1524,53.82798767,1524,60.91110229,1524,64.10601044,1524,5.657632351,
1523,67.37046814,1523,53.79061127,1523,60.87858582,1523,64.06700897,1523,5.657270908,
1522,67.35836029,1522,53.7718277,1522,60.85814667,1522,64.04212189,1522,5.656949997,
1521,67.37631226,1521,53.77327347,1521,60.84383774,1521,64.06136322,1521,5.655716896,
1520,67.35488892,1520,53.73152542,1520,60.82752991,1520,64.02005768,1520,5.660797119,
1519,67.31026459,1519,53.7178688,1519,60.79373169,1519,63.99742889,1519,5.664330482,
1518,67.32555389,1518,53.71594238,1518,60.77998352,1518,63.9933815,1518,5.657959461,
1517,67.33294678,1517,53.69979858,1517,60.75901413,1517,63.98596954,1517,5.652546406,
1516,67.30200958,1516,53.66621017,1516,60.75016785,1516,63.96154785,1516,5.657159328,
1515,67.29064941,1515,53.64560318,1515,60.73432541,1515,63.94048309,1515,5.65840435,
1514,67.29443359,1514,53.64372635,1514,60.71345139,1514,63.94202042,1514,5.654154778,
1513,67.2713623,1513,53.61228561,1513,60.67216492,1513,63.91817474,1513,5.65916872,
1512,67.26358795,1512,53.59087753,1512,60.67159271,1512,63.89722061,1512,5.656094551,
1511,67.26174927,1511,53.58645248,1511,60.65901566,1511,63.89245987,1511,5.667864323,
1510,67.25198364,1510,53.56734467,1510,60.63257599,1510,63.88134384,1510,5.659941196,
1509,67.23814392,1509,53.54434204,1509,60.60430527,1509,63.85362244,1509,5.656702995,
1508,67.21851349,1508,53.51145935,1508,60.60691071,1508,63.83432007,1508,5.665602684,
1507,67.22394562,1507,53.50723267,1507,60.57732773,1507,63.82130814,1507,5.650492191,
1506,67.220047,1506,53.49482727,1506,60.5675621,1506,63.81583786,1506,5.657126904,
1505,67.19929504,1505,53.47091675,1505,60.53635406,1505,63.80597305,1505,5.661820889,
1504,67.16997528,1504,53.44416046,1504,60.5174942,1504,63.7760582,1504,5.66580677,
1503,67.17556,1503,53.43654633,1503,60.50534821,1503,63.76656342,1503,5.65698576,
1502,67.17279053,1502,53.41947174,1502,60.48925018,1502,63.75719452,1502,5.65878582,
1501,67.16493988,1501,53.40677643,1501,60.46501541,1501,63.73593903,1501,5.665606499,
1500,67.12969208,1500,53.36933136,1500,60.4369812,1500,63.71406174,1500,5.653520107,
1499,67.13915253,1499,53.35144424,1499,60.41607666,1499,63.69321442,1499,5.658239365,
1498,67.13375092,1498,53.34596634,1498,60.40057373,1498,63.68461227,1498,5.654919147,
1497,67.10716248,1497,53.3168335,1497,60.38307953,1497,63.6627121,1497,5.663116932,
1496,67.08919525,1496,53.3015976,1496,60.36376953,1496,63.64563751,1496,5.660897732,
1495,67.10247803,1495,53.28642273,1495,60.35708237,1495,63.63798523,1495,5.666600704,
1494,67.10470581,1494,53.2840004,1494,60.34699631,1494,63.62990189,1494,5.666204929,
1493,67.06494904,1493,53.24930573,1493,60.2984848,1493,63.59935379,1493,5.659407139,
1492,67.04623413,1492,53.23567963,1492,60.278965,1492,63.58574677,1492,5.668522358,
1491,67.04541016,1491,53.2072525,1491,60.26014709,1491,63.56564713,1491,5.666101933,
1490,67.04732513,1490,53.20291519,1490,60.25388718,1490,63.56222534,1490,5.658178806,
1489,67.03931427,1489,53.19015884,1489,60.23312759,1489,63.54779053,1489,5.667545319,
1488,67.0172348,1488,53.15955734,1488,60.20589447,1488,63.51720047,1488,5.65942812,
1487,67.00008392,1487,53.12234879,1487,60.18626022,1487,63.50253677,1487,5.657922745,
1486,66.99198914,1486,53.11971283,1486,60.16230011,1486,63.48768616,1486,5.662381172,
1485,66.9887619,1485,53.10305405,1485,60.15419769,1485,63.47409058,1485,5.664097309,
1484,66.98996735,1484,53.10285187,1484,60.13674927,1484,63.46809769,1484,5.668145657,
1483,66.97344971,1483,53.07176208,1483,60.11499786,1483,63.44274139,1483,5.670340061,
1482,66.95217133,1482,53.04306793,1482,60.08297729,1482,63.42580414,1482,5.659335136,
1481,66.93589783,1481,53.02420425,1481,60.06771851,1481,63.39860535,1481,5.657988071,
1480,66.92676544,1480,53.01093292,1480,60.04627991,1480,63.38517761,1480,5.666699409,
1479,66.92067719,1479,52.99369049,1479,60.03366852,1479,63.37896729,1479,5.665517807,
1478,66.92405701,1478,52.98017883,1478,60.02085114,1478,63.36461258,1478,5.665592194,
1477,66.89524841,1477,52.95383453,1477,59.98511505,1477,63.31883621,1477,5.666811943,
1476,66.8802948,1476,52.9370842,1476,59.96681595,1476,63.31374741,1476,5.664438725,
1475,66.86402893,1475,52.91180038,1475,59.93634415,1475,63.30425262,1475,5.667625904,
1474,66.85342407,1474,52.9011116,1474,59.93160629,1474,63.29629517,1474,5.6685853,
1473,66.88153839,1473,52.89921188,1473,59.91390991,1473,63.29196167,1473,5.6614151,
1472,66.84461212,1472,52.86206436,1472,59.88204956,1472,63.24728012,1472,5.666588783,
1471,66.83953857,1471,52.84736633,1471,59.87450027,1471,63.23130035,1471,5.673618793,
1470,66.80826569,1470,52.81520462,1470,59.84196091,1470,63.22425461,1470,5.665405273,
1469,66.80538177,1469,52.79627991,1469,59.81174088,1469,63.20306778,1469,5.665900707,
1468,66.83644867,1468,52.8214798,1468,59.83657837,1468,63.21694946,1468,5.676363945,
1467,66.79412079,1467,52.76004791,1467,59.78018188,1467,63.16187286,1467,5.671255112,
1466,66.76858521,1466,52.73827362,1466,59.76557159,1466,63.14066696,1466,5.666690826,
1465,66.76327515,1465,52.7338562,1465,59.72504044,1465,63.13530731,1465,5.665425777,
1464,66.79356384,1464,52.73760605,1464,59.74617767,1464,63.15187073,1464,5.676938534,
1463,66.76445007,1463,52.70528793,1463,59.71363068,1463,63.10975647,1463,5.673075199,
1462,66.73933411,1462,52.66713333,1462,59.68575287,1462,63.08616257,1462,5.666528225,
1461,66.73473358,1461,52.66388702,1461,59.66374969,1461,63.07619858,1461,5.667150974,
1460,66.73000336,1460,52.64556503,1460,59.65369797,1460,63.06714249,1460,5.664609432,
1459,66.7124939,1459,52.62691879,1459,59.63708115,1459,63.039814,1459,5.670948029,
1458,66.70204926,1458,52.60266113,1458,59.6018486,1458,63.0162735,1458,5.660865307,
1457,66.69805908,1457,52.57953262,1457,59.58883286,1457,63.00728226,1457,5.668999672,
1456,66.69110107,1456,52.5707016,1456,59.57070541,1456,62.9972229,1456,5.662878036,
1455,66.68598175,1455,52.55183029,1455,59.55488586,1455,62.98885345,1455,5.667238235,
1454,66.67372131,1454,52.54279327,1454,59.53360748,1454,62.96910095,1454,5.671987057,
1453,66.664711,1453,52.51953506,1453,59.51791382,1453,62.94945526,1453,5.673332691,
1452,66.65068054,1452,52.50382996,1452,59.49282837,1452,62.93304443,1452,5.6737957,
1451,66.64083862,1451,52.47869492,1451,59.47942734,1451,62.91383362,1451,5.672736645,
1450,66.62727356,1450,52.46722794,1450,59.45572281,1450,62.89165497,1450,5.666484833,
1449,66.61888123,1449,52.44328308,1449,59.43161392,1449,62.87979889,1449,5.676959991,
1448,66.60269165,1448,52.42808914,1448,59.41861725,1448,62.86665344,1448,5.66980505,
1447,66.59452057,1447,52.41284943,1447,59.39803696,1447,62.84577942,1447,5.668885708,
1446,66.58092499,1446,52.3928299,1446,59.37851715,1446,62.82546997,1446,5.671020508,
1445,66.56882477,1445,52.37074661,1445,59.35762405,1445,62.81193924,1445,5.67903614,
1444,66.56417084,1444,52.36193085,1444,59.34348679,1444,62.79148483,1444,5.672862053,
1443,66.55062866,1443,52.33620834,1443,59.31166458,1443,62.77433777,1443,5.668526649,
1442,66.5359726,1442,52.32211304,1442,59.29066086,1442,62.75609207,1442,5.674901485,
1441,66.52642822,1441,52.29706192,1441,59.27396393,1441,62.73829269,1441,5.668680191,
1440,66.52554321,1440,52.2742691,1440,59.25731659,1440,62.7206192,1440,5.682118893,
1439,66.49465942,1439,52.24750137,1439,59.22663116,1439,62.70701981,1439,5.677581787,
1438,66.49425507,1438,52.23228455,1438,59.18575668,1438,62.67773056,1438,5.678850174,
1437,66.52912903,1437,52.26315689,1437,59.2223053,1437,62.68713379,1437,5.68264389,
1436,66.47534943,1436,52.2101059,1436,59.17668915,1436,62.65771484,1436,5.679131031,
1435,66.46640015,1435,52.18570709,1435,59.15153122,1435,62.64240646,1435,5.67308569,
1434,66.46133423,1434,52.17728043,1434,59.13445282,1434,62.62446594,1434,5.682347298,
1433,66.44273376,1433,52.15301514,1433,59.11729431,1433,62.60604095,1433,5.678774357,
1432,66.42055511,1432,52.13631439,1432,59.086586,1432,62.58857727,1432,5.680081844,
1431,66.4206543,1431,52.10365677,1431,59.06441116,1431,62.56415939,1431,5.677280903,
1430,66.42129517,1430,52.08827209,1430,59.04030609,1430,62.54912567,1430,5.681176662,
1429,66.40775299,1429,52.06404495,1429,59.01263809,1429,62.52451706,1429,5.672332764,
1428,66.40403748,1428,52.04700089,1428,58.99604416,1428,62.50561905,1428,5.67906332,
1427,66.40335083,1427,52.05078125,1427,59.0017662,1427,62.51255798,1427,5.679062366,
1426,66.38076019,1426,52.0205307,1426,58.9709816,1426,62.48488617,1426,5.67238903,
1425,66.36763763,1425,51.99620819,1425,58.95160294,1425,62.46312714,1425,5.679489136,
1424,66.3440094,1424,51.97499466,1424,58.91744995,1424,62.44309998,1424,5.674921989,
1423,66.3414917,1423,51.95511627,1423,58.8972702,1423,62.41772842,1423,5.68402195,
